id,title,date,url
THEPRINT-769490,"Job losses, bad bosses, shut businesses — Covid ravages Delhi’s ‘seedy’, other Aerocity Mahipalpur",2021-11-22T07:30:16,https://theprint.in/india/job-losses-bad-bosses-shut-businesses-covid-ravages-delhis-seedy-other-aerocity-mahipalpur/769490/
THEPRINT-769700,"Modi govt allows Serum Institute to export 50 lakh Covishield doses under COVAX to 4 nations",2021-11-21T21:44:33,https://theprint.in/health/modi-govt-allows-serum-institute-to-export-50-lakh-covishield-doses-under-covax-to-4-nations/769700/
THEPRINT-769636,"Serum Institute urges Modi govt to fast-track movement of increasing Covishield stock",2021-11-21T20:09:26,https://theprint.in/health/serum-institute-urges-modi-govt-to-fast-track-movement-of-increasing-covishield-stock/769636/
THEPRINT-769516,"Mandaviya to review vaccination progress in Manipur, Meghalaya, Nagaland, Puducherry on 22 Nov",2021-11-21T17:01:55,https://theprint.in/health/mandaviya-to-review-vaccination-progress-in-manipur-meghalaya-nagaland-puducherry-on-22-nov/769516/
THEPRINT-769337,"Why Peru has the highest Covid death rate in the world",2021-11-21T13:30:09,https://theprint.in/opinion/why-peru-has-the-highest-covid-death-rate-in-the-world/769337/
THEPRINT-769268,"Govt activates CoWIN service allowing agencies to check individual&#8217;s vaccination status",2021-11-20T20:26:14,https://theprint.in/health/govt-activates-cowin-service-allowing-agencies-to-check-individuals-vaccination-status/769268/
THEPRINT-769174,"Nearly 400 BJP workers booked for violating Covid norm during protest in Thane&#8217;s Kalyan",2021-11-20T17:45:42,https://theprint.in/india/nearly-400-bjp-workers-booked-for-violating-covid-norm-during-protest-in-thanes-kalyan/769174/
THEPRINT-769034,"More people drank excessively during the pandemic. We must address our alcohol problem",2021-11-20T14:57:09,https://theprint.in/world/more-people-drank-excessively-during-the-pandemic-we-must-address-our-alcohol-problem/769034/
THEPRINT-768329,"India registers 11,106 new Covid cases, 459 deaths in last 24 hours",2021-11-19T12:09:35,https://theprint.in/health/india-registers-11106-new-covid-cases-459-deaths-in-last-24-hours/768329/
THEPRINT-767800,"India registers 11,919 fresh Covid cases, 470 deaths in last 24 hours",2021-11-18T13:27:04,https://theprint.in/health/india-registers-11919-fresh-covid-cases-470-deaths-in-last-24-hours/767800/
THEPRINT-767684,"Dr Reddy’s sees short-lived boom for Merck&#8217;s Covid pills in India",2021-11-18T09:53:16,https://theprint.in/india/dr-reddys-sees-short-lived-boom-for-mercks-covid-pills-in-india/767684/
THEPRINT-767290,"India records 10,197 new Covid cases, active cases lowest in 527 days",2021-11-17T14:50:33,https://theprint.in/health/india-records-10197-new-covid-cases-active-cases-lowest-in-527-days/767290/
THEPRINT-766747,"India records 8,865 new Covid cases in past 24 hours, lowest in 287 days",2021-11-16T13:57:06,https://theprint.in/health/india-records-8865-new-covid-cases-in-past-24-hours-lowest-in-287-days/766747/
THEPRINT-766530,"Serum Institute of India gets govt nod to export 5 crore doses of Covovax to Indonesia",2021-11-15T21:22:53,https://theprint.in/health/serum-institute-of-india-gets-govt-nod-to-export-5-crore-doses-of-covovax-to-indonesia/766530/
THEPRINT-766305,"India registers 10,229 Covid cases, 125 new deaths in last 24 hours",2021-11-15T13:42:12,https://theprint.in/health/india-registers-10229-covid-cases-125-new-deaths-in-last-24-hours/766305/
THEPRINT-764814,"India&#8217;s economy and sustainability are key to the post-Covid-19 world: WEF president",2021-11-15T13:32:41,https://theprint.in/india/indias-economy-and-sustainability-are-key-to-the-post-covid-19-world-wef-president/764814/
THEPRINT-766097,"Zydus Cadila&#8217;s Covid vaccine to be administered &#8216;only to adults as of now&#8217;",2021-11-14T17:45:03,https://theprint.in/health/zydus-cadilas-covid-vaccine-to-be-administered-only-to-adults-as-of-now/766097/
THEPRINT-765608,"Covid-19 is not the world’s top worry anymore. Survey finds we are back to concerns of 2020",2021-11-13T13:59:20,https://theprint.in/india/covid-19-is-not-the-worlds-top-worry-anymore-survey-finds-we-are-back-to-concerns-of-2020/765608/
THEPRINT-765558,"At least 25 per cent new diabetics have Covid history, says Indraprastha Apollo in Delhi",2021-11-13T10:56:43,https://theprint.in/health/at-least-25-per-cent-new-diabetics-have-covid-history-says-indraprastha-apollo-in-delhi/765558/
THEPRINT-765377,"Migrant exodus during Covid due to lack of &#8216;immobility infrastructure&#8217; in India: Expert",2021-11-13T08:25:52,https://theprint.in/india/migrant-exodus-during-covid-due-to-lack-of-immobility-infrastructure-in-india-expert/765377/
THEPRINT-765076,"The world is going to need a Covax for climate crisis",2021-11-12T14:38:30,https://theprint.in/opinion/the-world-is-going-to-need-a-covax-for-climate-crisis/765076/
THEPRINT-765090,"India logs 12,516 new Covid cases, 501 deaths in last 24 hours",2021-11-12T14:25:29,https://theprint.in/health/india-logs-12516-new-covid-cases-501-deaths-in-last-24-hours/765090/
THEPRINT-764608,"A 1996 incident at a crematorium that changed Padma Shri awardee Jitender Singh Shunty&#8217;s life",2021-11-12T11:59:54,https://theprint.in/features/a-1996-incident-at-a-crematorium-that-changed-padma-shri-awardee-jitender-singh-shuntys-life/764608/
THEPRINT-764882,"No Covid test for children under 5 as India revises international travel guidelines",2021-11-11T20:01:35,https://theprint.in/india/no-covid-test-for-children-under-5-as-india-revises-international-travel-guidelines/764882/
THEPRINT-764721,"Fight against Covid at final stage, should not let our guard down, says Mandaviya",2021-11-11T18:40:55,https://theprint.in/health/fight-against-covid-at-final-stage-should-not-let-our-guard-down-says-mandaviya/764721/
THEPRINT-764494,"India registers 13,091 new Covid infections, 340 deaths in last 24 hours",2021-11-11T13:24:09,https://theprint.in/health/india-registers-13091-new-covid-infections-340-deaths-in-last-24-hours/764494/
THEPRINT-763814,"India records 11,466 new Covid cases, 460 deaths in last 24 hours",2021-11-10T11:38:23,https://theprint.in/health/india-records-11466-new-covid-cases-460-deaths-in-last-24-hours/763814/
THEPRINT-763747,"Pfizer asks US FDA to authorise Covid booster shots for all adults",2021-11-10T10:16:33,https://theprint.in/health/pfizer-asks-us-fda-to-authorise-covid-booster-shots-for-all-adults/763747/
THEPRINT-763611,"&#8216;Die in 2 yrs, become a monkey&#8217;: Why this Nagaland district has India&#8217;s lowest vaccine coverage",2021-11-10T09:52:54,https://theprint.in/health/die-in-2-yrs-become-a-monkey-why-this-nagaland-district-has-indias-lowest-vaccine-coverage/763611/
THEPRINT-763514,"96 countries recognise India&#8217;s Covid vaccination certificates, Mansukh Mandaviya says",2021-11-09T18:40:13,https://theprint.in/india/96-countries-recognise-indias-covid-vaccination-certificates-mansukh-mandaviya-says/763514/
THEPRINT-763374,"Covid stole 28 million years of life from 31 countries in 2020",2021-11-09T15:46:55,https://theprint.in/health/covid-stole-28-million-years-of-life-from-31-countries-in-2020/763374/
THEPRINT-763276,"India reports 10,126 new Covid cases in last 24 hours, lowest in 266 days",2021-11-09T11:42:54,https://theprint.in/health/india-reports-10126-new-covid-cases-in-last-24-hours-lowest-in-266-days/763276/
THEPRINT-763219,"UK to add Covaxin to approved list of Covid vaccines from 22 Nov",2021-11-09T09:17:35,https://theprint.in/health/uk-to-add-covaxin-to-approved-list-of-covid-vaccines-from-22-nov/763219/
THEPRINT-763095,"&#8216;Cut Covishield gap, skies won&#8217;t fall&#8217;, says Covid task force member as vaccines pile up",2021-11-09T09:02:29,https://theprint.in/health/cut-covishield-gap-skies-wont-fall-says-covid-task-force-member-as-vaccines-pile-up/763095/
THEPRINT-763034,"Zydus Cadila to supply 1 crore doses of ZyCoV-D vaccine to Modi govt at Rs 265 per jab",2021-11-08T19:11:58,https://theprint.in/health/zydus-cadila-to-supply-1-crore-doses-of-zycov-d-vaccine-to-modi-govt-at-rs-265-per-jab/763034/
THEPRINT-762742,"India reports 11,451 new Covid cases, 266 deaths in last 24 hours",2021-11-08T11:30:13,https://theprint.in/health/india-reports-11451-new-covid-cases-266-deaths-in-last-24-hours/762742/
THEPRINT-762580,"Covid AY.4.2 variant frequency too low to be of concern, says latest INSACOG bulletin",2021-11-07T17:50:55,https://theprint.in/health/covid-ay-4-2-variant-frequency-too-low-to-be-of-concern-says-latest-insacog-bulletin/762580/
THEPRINT-762489,"Modi govt places purchase order for 1 crore doses of ZyCov-D vaccine",2021-11-07T14:10:20,https://theprint.in/health/modi-govt-places-purchase-order-for-1-crore-doses-of-zycov-d-vaccine/762489/
THEPRINT-762374,"Inquiry committee formed to probe Ahmednagar hospital fire that killed 11 Covid patients",2021-11-06T21:35:27,https://theprint.in/india/inquiry-committee-formed-to-probe-ahmednagar-hospital-fire-that-killed-11-covid-patients/762374/
THEPRINT-762375,"UK reduces booking time for Covid booster shots by a month to ramp up vaccine rollout",2021-11-06T20:56:37,https://theprint.in/health/uk-reduces-booking-time-for-covid-booster-shots-by-a-month-to-ramp-up-vaccine-rollout/762375/
THEPRINT-762232,"Your unvaccinated friend is 20 times more likely to give you Covid",2021-11-06T14:40:25,https://theprint.in/health/your-unvaccinated-friend-is-20-times-more-likely-to-give-you-covid/762232/
THEPRINT-762142,"India registers 10,929 fresh Covid infections, 392 deaths in the last 24 hours",2021-11-06T11:04:19,https://theprint.in/health/india-registers-10929-fresh-covid-infections-392-deaths-in-the-last-24-hours/762142/
THEPRINT-762147,"Gene common in South Asians may double risk of lung failure, Covid death: Oxford-led study",2021-11-06T10:48:28,https://theprint.in/health/gene-common-in-south-asians-may-double-risk-of-lung-failure-covid-death-oxford-led-study/762147/
THEPRINT-761788,"Biden&#8217;s aide tests positive for Covid at COP26, stays in Scotland over transmission concern",2021-11-05T18:23:07,https://theprint.in/world/bidens-aide-tests-positive-for-covid-at-cop26-stays-in-scotland-over-transmission-concern/761788/
THEPRINT-761812,"India’s R rises to 0.98 after 6-week dip, hovers above 1 in Delhi, Bengaluru &#038; Kolkata",2021-11-05T16:47:11,https://theprint.in/health/indias-r-rises-to-0-98-after-6-week-dip-hovers-above-1-in-delhi-bengaluru-kolkata/761812/
THEPRINT-761744,"India adds 12,729 new Covid infections as active cases rise to 1.48 lakh in past 24 hours",2021-11-05T13:04:26,https://theprint.in/health/india-adds-12729-new-covid-infections-as-active-cases-rise-to-1-48-lakh-in-past-24-hours/761744/
THEPRINT-761392,"Scientists launch hunt to find naturally Covid-resistant people, 1,000 volunteers to be enrolled",2021-11-05T07:30:42,https://theprint.in/health/scientists-launch-hunt-to-find-naturally-covid-resistant-people-1000-volunteers-to-be-enrolled/761392/
THEPRINT-761328,"Covaxin granted WHO emergency-use nod, gets thumbs up on quality, efficacy",2021-11-03T19:24:24,https://theprint.in/health/covaxin-granted-who-emergency-use-nod-gets-thumbs-up-on-quality-efficacy/761328/
THEPRINT-761180,"Modi talks to districts with low Covid vaccination, says every household needs to be reached",2021-11-03T15:45:49,https://theprint.in/health/modi-talks-to-districts-with-low-covid-vaccination-says-every-household-needs-to-be-reached/761180/
THEPRINT-761141,"PM Modi holds review meeting with DMs of over 40 districts with low Covid vaccine coverage",2021-11-03T15:15:02,https://theprint.in/health/pm-modi-holds-review-meeting-with-dms-of-over-40-districts-with-low-covid-vaccine-coverage/761141/
THEPRINT-761080,"India adds 11,903 new Covid cases, 311 deaths in past 24 hours",2021-11-03T13:49:50,https://theprint.in/health/india-adds-11903-new-covid-cases-311-deaths-in-past-24-hours/761080/
THEPRINT-760992,"Dharmendra Pradhan reviews status of schools reopening, Covid vaccination among teachers",2021-11-03T09:25:51,https://theprint.in/india/education/dharmendra-pradhan-reviews-status-of-schools-reopening-covid-vaccination-among-teachers/760992/
THEPRINT-760490,"India records 10,423 new Covid infections, lowest daily caseload in 259 days",2021-11-02T12:35:56,https://theprint.in/health/india-records-10423-new-covid-infections-lowest-daily-caseload-in-259-days/760490/
THEPRINT-760186,"US scientists suggest link between J&#038;J vaccine and brain blood clots, but warn against panic",2021-11-02T07:30:10,https://theprint.in/health/us-scientists-suggest-link-between-jj-vaccine-and-brain-blood-clots-but-warn-against-panic/760186/
THEPRINT-760107,"Global Covid deaths hit 5 million even as vaccines slash fatality rate",2021-11-01T17:14:46,https://theprint.in/world/global-covid-deaths-hit-5-million-even-as-vaccines-slash-fatality-rate/760107/
THEPRINT-759987,"Australia recognises Bharat Biotech&#8217;s Covaxin for travellers as it reopens border",2021-11-01T15:02:10,https://theprint.in/diplomacy/australia-recognises-bharat-biotechs-covaxin-for-travellers-as-it-reopens-border/759987/
THEPRINT-759807,"Scientists, doctors, or politicians? Report shows who we trust the most after the pandemic",2021-11-01T14:36:44,https://theprint.in/opinion/scientists-doctors-or-politicians-report-shows-who-we-trust-the-most-after-the-pandemic/759807/
THEPRINT-759885,"White House press secretary Jen Psaki tests positive for Covid",2021-11-01T10:51:04,https://theprint.in/world/white-house-press-secretary-jen-psaki-tests-positive-for-covid/759885/
THEPRINT-759691,"Zydus Cadila agrees to reduce Covid vaccine price but final deal yet to be reached: Sources",2021-10-31T18:04:45,https://theprint.in/health/zydus-cadila-agrees-to-reduce-covid-vaccine-price-but-final-deal-yet-to-be-reached-sources/759691/
THEPRINT-759480,"India records 12,830 new Covid cases, 446 deaths in last 24 hours",2021-10-31T10:47:37,https://theprint.in/health/india-records-12830-new-covid-cases-446-deaths-in-last-24-hours/759480/
THEPRINT-759421,"India ready to produce 5 billion Covid vaccines by end of 2022: PM Modi at G20",2021-10-30T22:00:54,https://theprint.in/diplomacy/india-ready-to-produce-5-billion-covid-vaccines-by-end-of-2022-pm-modi-at-g20/759421/
THEPRINT-759326,"Hospitals may use 1/3rd beds reserved for Covid cases for dengue patients: Delhi govt",2021-10-30T18:08:08,https://theprint.in/india/hospitals-may-use-1-3rd-beds-reserved-for-covid-cases-for-dengue-patients-delhi-govt/759326/
THEPRINT-759295,"UK cuts gap between second dose and booster jabs of Covid vaccine for vulnerable groups",2021-10-30T17:34:38,https://theprint.in/health/uk-cuts-gap-between-second-dose-and-booster-jabs-of-covid-vaccine-for-vulnerable-groups/759295/
THEPRINT-759145,"US authorises Pfizer Covid vaccine for children aged 5 to 11",2021-10-30T13:52:44,https://theprint.in/world/us-authorises-pfizer-covid-vaccine-for-children-aged-5-to-11/759145/
THEPRINT-756961,"Wear masks like we wear shoes, PM Modi said. Here are 10 times his ministers ignored request",2021-10-30T11:05:55,https://theprint.in/india/wear-masks-like-we-wear-shoes-pm-modi-said-here-are-10-times-his-ministers-ignored-request/756961/
THEPRINT-759085,"India registers 14,313 new Covid cases, 549 deaths in last 24 hours",2021-10-30T11:02:50,https://theprint.in/health/india-registers-14313-new-covid-cases-549-deaths-in-last-24-hours/759085/
THEPRINT-758780,"India&#8217;s R value steady at 0.90, but Delhi, Kolkata see rise in infection rate",2021-10-29T17:36:42,https://theprint.in/health/indias-r-value-steady-at-0-90-but-delhi-kolkata-see-rise-in-infection-rate/758780/
THEPRINT-758520,"Like pandemic, climate fight will test govts’ ability to adapt. We must not fail this time",2021-10-29T13:53:44,https://theprint.in/opinion/like-pandemic-climate-fight-will-test-govts-ability-to-adapt-we-must-not-fail-this-time/758520/
THEPRINT-758356,"Diwali sweets and snacks are on their way. Here&#8217;s how you can &#8216;health-ify&#8217; them",2021-10-29T09:17:32,https://theprint.in/opinion/diwali-sweets-and-snacks-are-on-their-way-heres-how-you-can-health-ify-them/758356/
THEPRINT-757883,"Bharat Biotech&#8217;s partner Ocugen files request with US FDA for Covaxin trials",2021-10-28T10:46:27,https://theprint.in/health/bharat-biotechs-partner-ocugen-files-request-with-us-fda-for-covaxin-trials/757883/
THEPRINT-757866,"Govt to launch door-to-door Covid vaccination drive, Health Minister Mandaviya says",2021-10-28T08:40:44,https://theprint.in/health/govt-to-launch-door-to-door-covid-vaccination-drive-health-minister-mandaviya-says/757866/
THEPRINT-757664,"Asian Development Bank, China&#8217;s AIIB processing $2 billion loan for India to buy Covid vaccines",2021-10-27T18:56:53,https://theprint.in/world/asian-development-bank-chinas-aiib-processing-2-billion-loan-for-india-to-buy-covid-vaccines/757664/
THEPRINT-757451,"Delhi schools to reopen for all classes from 1 November, online classes to continue",2021-10-27T15:46:46,https://theprint.in/india/delhi-schools-to-reopen-for-all-classes-from-1-november-online-classes-to-continue/757451/
THEPRINT-757259,"India registers 13,451 new Covid infections, 585 deaths in last 24 hours",2021-10-27T11:58:41,https://theprint.in/health/india-registers-13451-new-covid-infections-585-deaths-in-last-24-hours/757259/
THEPRINT-757123,"Bharat Biotech&#8217;s Covaxin may get WHO recommendation &#8216;within next 24 hours&#8217;",2021-10-26T21:46:06,https://theprint.in/health/bharat-biotechs-covaxin-may-get-who-recommendation-within-next-24-hours/757123/
THEPRINT-756846,"Kolkata sees Covid spurt after Durga Puja rush, health ministry flags it to Bengal govt",2021-10-26T16:32:44,https://theprint.in/health/kolkata-sees-covid-spurt-after-durga-puja-rush-health-ministry-flags-it-to-bengal-govt/756846/
THEPRINT-756664,"If Hong Kong wants zero Covid strategy to succeed, it must improve its quarantine rules",2021-10-26T12:05:14,https://theprint.in/opinion/if-hong-kong-wants-zero-covid-strategy-to-succeed-it-must-improve-its-quarantine-rules/756664/
THEPRINT-756675,"India logs 12,428 new Covid cases in last 24 hours, lowest in 238 days",2021-10-26T11:33:21,https://theprint.in/health/india-logs-12428-new-covid-cases-in-last-24-hours-lowest-in-238-days/756675/
THEPRINT-756446,"With only 20% adults fully vaccinated, Uttar Pradesh at bottom of Covid immunisation rankings",2021-10-26T10:02:40,https://theprint.in/health/with-only-20-adults-fully-vaccinated-uttar-pradesh-at-bottom-of-covid-immunisation-rankings/756446/
THEPRINT-756585,"2 months after vaccine approval, Covid shots for kids stuck on list of comorbidities, procedure",2021-10-26T08:00:13,https://theprint.in/health/2-months-after-vaccine-approval-covid-shots-for-kids-stuck-on-list-of-comorbidities-procedure/756585/
THEPRINT-756408,"Covid-19: Bulgaria&#8217;s &#8216;green certificates&#8217; to check spike, and China postpones Beijing marathon",2021-10-25T18:54:33,https://theprint.in/world/covid-19-bulgarias-green-certificates-to-check-spike-and-china-postpones-beijing-marathon/756408/
THEPRINT-756240,"India finds at least 17 samples of Covid variant AY.4.2, which caused thousands of cases in UK",2021-10-25T15:24:30,https://theprint.in/health/india-finds-at-least-17-samples-of-covid-variant-ay-4-2-which-caused-thousands-of-cases-in-uk/756240/
THEPRINT-756102,"India registers 14,306 new Covid cases, active cases decline to 1,67,695",2021-10-25T12:08:01,https://theprint.in/health/india-registers-14306-new-covid-cases-active-cases-decline-to-167695/756102/
THEPRINT-756079,"China locks down over 35,000 people in northern county to contain delta outbreak",2021-10-25T09:52:38,https://theprint.in/world/china-locks-down-over-35000-people-in-northern-county-to-contain-delta-outbreak/756079/
THEPRINT-755674,"&#8216;Entire world looking up to India&#8217;: Modi praises vaccine makers for inoculation drive success",2021-10-23T21:50:01,https://theprint.in/india/entire-world-looking-up-to-india-modi-praises-vaccine-makers-for-inoculation-drive-success/755674/
THEPRINT-755575,"PM Modi meets 7 Indian Covid vaccine manufacturers, talks about furthering research",2021-10-23T19:03:16,https://theprint.in/india/pm-modi-meets-7-indian-covid-vaccine-manufacturers-talks-about-furthering-research/755575/
THEPRINT-755549,"Singapore allows entry of travellers from India, 5 other South Asian nations",2021-10-23T17:25:45,https://theprint.in/diplomacy/singapore-allows-entry-of-travellers-from-india-5-other-south-asian-nations/755549/
THEPRINT-755403,"India unlikely to see big Covid wave but too early to say if it&#8217;s in endemic stage, experts say",2021-10-23T15:55:00,https://theprint.in/india/india-unlikely-to-see-big-covid-wave-but-too-early-to-say-if-its-in-endemic-stage-experts-say/755403/
THEPRINT-754910,"The secret to South Korea’s Covid success? Combining high technology with human touch",2021-10-23T15:04:54,https://theprint.in/opinion/the-secret-to-south-koreas-covid-success-combining-high-technology-with-human-touch/754910/
THEPRINT-755371,"Covid has led to drop in life expectancy in India by 2 years, study says",2021-10-23T13:27:38,https://theprint.in/india/covid-has-led-to-drop-in-life-expectancy-in-india-by-2-years-study-says/755371/
THEPRINT-755339,"India logs 16,326 new Covid cases while active tally drops to 1.73 lakh, lowest in 233 days",2021-10-23T13:01:22,https://theprint.in/health/india-logs-16326-new-covid-cases-while-active-tally-drops-to-1-73-lakh-lowest-in-233-days/755339/
THEPRINT-755332,"PM Modi to meet 7 Indian Covid vaccine manufacturers today",2021-10-23T12:31:21,https://theprint.in/india/pm-modi-to-meet-7-indian-covid-vaccine-manufacturers-today/755332/
THEPRINT-754918,"AstraZeneca vaccine has no adverse impact on pregnancy or fertility, study in Lancet says",2021-10-22T17:01:01,https://theprint.in/health/astrazeneca-vaccine-has-no-adverse-impact-on-pregnancy-or-fertility-study-in-lancet-says/754918/
THEPRINT-754813,"100 cr vaccine feat example of what can be achieved if people &#038; govt come together: Narendra Modi",2021-10-22T14:11:19,https://theprint.in/opinion/100-cr-vaccine-feat-example-of-what-can-be-achieved-if-people-govt-come-together-narendra-modi/754813/
THEPRINT-754780,"India logs 15,786 fresh covid cases, 231 fatalities in last 24 hours",2021-10-22T13:31:10,https://theprint.in/health/india-logs-15786-fresh-covid-cases-231-fatalities-in-last-24-hours/754780/
THEPRINT-754685,"Moderna, J&#038;J boosters get US CDC&#8217;s backing, paving way for next shots",2021-10-22T11:50:05,https://theprint.in/health/moderna-jj-boosters-get-us-cdcs-backing-paving-way-for-next-shots/754685/
THEPRINT-754538,"Pfizer-BioNTech booster shot 95.6% effective against Covid in large trial",2021-10-21T21:27:19,https://theprint.in/health/pfizer-biontech-booster-shot-95-6-effective-against-covid-in-large-trial/754538/
THEPRINT-754430,"Pushed by ‘Covid growth drivers’, India on course to be $5 tn economy by 2024-25, says Puri",2021-10-21T17:25:30,https://theprint.in/india/pushed-by-covid-growth-drivers-india-on-course-to-be-5-tn-economy-by-2024-25-says-puri/754430/
THEPRINT-754194,"100-cr milestone reached through &#8216;made in India&#8217; vaccines, says Covid task force chief",2021-10-21T15:29:54,https://theprint.in/health/100-cr-milestone-reached-through-made-in-india-vaccines-says-covid-task-force-chief/754194/
THEPRINT-754244,"Covishield, Pfizer may be 90% effective against death from Delta variant, study finds",2021-10-21T15:23:08,https://theprint.in/health/covishield-pfizer-may-be-90-effective-against-death-from-delta-variant-study-finds/754244/
THEPRINT-754111,"India crosses 100-crore Covid vaccination mark, PM Modi says country &#8216;scripts history&#8217;",2021-10-21T12:27:58,https://theprint.in/health/india-crosses-100-crore-covid-vaccination-mark-pm-modi-says-country-scripts-history/754111/
THEPRINT-754050,"US FDA clears Moderna, J&#038;J booster shots, allows &#8216;mix and match&#8217; of Covid vaccines",2021-10-21T11:14:37,https://theprint.in/health/us-fda-clears-moderna-jj-booster-shots-allows-mix-and-match-of-covid-vaccines/754050/
THEPRINT-753899,"India says given all Covaxin data to WHO, expect positive outcome at meeting next week",2021-10-21T08:00:15,https://theprint.in/health/india-says-given-all-covaxin-data-to-who-expect-positive-outcome-at-meeting-next-week/753899/
THEPRINT-753682,"Covid-19 pandemic: Experts urge UK to reimpose restrictions, 1st case of Delta mutation in Israel",2021-10-20T15:55:33,https://theprint.in/world/covid-19-pandemic-experts-urge-uk-to-reimpose-restrictions-1st-case-of-delta-mutation-in-israel/753682/
THEPRINT-753453,"India registers 14,623 new Covid infections,197 deaths in last 24 hours",2021-10-20T11:11:14,https://theprint.in/health/india-registers-14623-new-covid-infections197-deaths-in-last-24-hours/753453/
THEPRINT-753003,"India&#8217;s active Covid caseload lowest since March 2020, R value steady at 0.90",2021-10-19T17:03:59,https://theprint.in/health/indias-active-covid-caseload-lowest-since-march-2020-r-value-steady-at-0-90/753003/
THEPRINT-753009,"Govt asks states, UTs to prioritise coverage for second Covid vaccine dose",2021-10-19T14:36:51,https://theprint.in/health/govt-asks-states-uts-to-prioritise-coverage-for-second-covid-vaccine-dose/753009/
THEPRINT-752931,"India&#8217;s Covid vaccination coverage crosses 99-crore mark, Mansukh Mandaviya says",2021-10-19T13:28:48,https://theprint.in/health/indias-covid-vaccination-coverage-crosses-99-crore-mark-mansukh-mandaviya-says/752931/
THEPRINT-752859,"Why Colin Powell&#8217;s death from Covid complications argues for vaccines, not against it",2021-10-19T12:11:47,https://theprint.in/opinion/why-colin-powells-death-from-covid-complications-argues-for-vaccines-not-against-it/752859/
THEPRINT-752884,"India logs 13,085 fresh Covid cases, 164 deaths in 24 hours",2021-10-19T11:35:16,https://theprint.in/health/india-logs-13085-fresh-covid-cases-164-deaths-in-24-hours/752884/
THEPRINT-752835,"&#8216;Cannot cut corners&#8217; — WHO says need more info from Bharat Biotech on Covaxin",2021-10-19T10:51:51,https://theprint.in/health/cannot-cut-corners-who-says-need-more-info-from-bharat-biotech-on-covaxin/752835/
THEPRINT-752614,"Now, a Covid marker that can predict severity of infection even before it is contracted",2021-10-19T07:30:48,https://theprint.in/health/now-a-covid-marker-that-can-predict-severity-of-infection-even-before-it-is-contracted/752614/
THEPRINT-752340,"WHO to consider emergency use listing of Covaxin on 26 October",2021-10-18T15:04:10,https://theprint.in/health/who-to-consider-emergency-use-listing-of-covaxin-on-26-october/752340/
THEPRINT-751221,"Here&#8217;s why Covid-19 and climate change could be an end to economics as we know it",2021-10-17T14:37:33,https://theprint.in/economy/heres-why-covid-19-and-climate-change-could-be-an-end-to-economics-as-we-know-it/751221/
THEPRINT-751957,"India records 14,146 fresh Covid cases in 24 hours, lowest daily rise in over 7 months",2021-10-17T12:45:40,https://theprint.in/health/india-records-14146-fresh-covid-cases-in-24-hours-lowest-daily-rise-in-over-7-months/751957/
